Rankings,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
0,Brandon Jennings,22,MIL,PG,66,66,35.3,7.1,17,0.418,2,5.9,0.332,5.2,11.1,0.464,0.476,2.9,3.6,0.808,0.7,2.7,3.4,5.5,1.6,0.3,2.2,1.7,19.1,,jennibr01
0,Rudy Gay,25,MEM,SF,65,65,37.3,7.5,16.4,0.455,0.8,2.7,0.312,6.6,13.8,0.482,0.48,3.2,4,0.791,2,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19,,gayru01
0,Joe Johnson,30,ATL,SG,60,60,35.5,7.1,15.5,0.454,2.1,5.4,0.388,5,10.2,0.489,0.521,2.6,3.1,0.849,0.9,2.8,3.7,3.9,0.8,0.2,1.9,1.3,18.8,MVP-15AS,johnsjo02
0,Josh Smith,26,ATL,PF,66,66,35.3,7.6,16.7,0.458,0.4,1.7,0.257,7.2,15,0.48,0.47,3.1,4.9,0.63,2.1,7.5,9.6,3.9,1.4,1.7,2.5,2.6,18.8,DPOY-10,smithjo03
0,Andrew Bynum,24,LAL,C,60,60,35.2,7.4,13.3,0.558,0,0.1,0.2,7.4,13.2,0.56,0.558,3.9,5.6,0.692,3.2,8.6,11.8,1.4,0.5,1.9,2.5,1.7,18.7,ASNBA2,bynuman01
0,Danny Granger,28,IND,SF,62,62,33.3,6.3,15.2,0.416,2,5.2,0.381,4.3,10,0.434,0.481,4.1,4.7,0.873,1.3,3.7,5,1.8,1,0.6,1.8,2.3,18.7,,grangda01
0,Marcus Thornton,24,SAC,SG,51,51,34.9,6.9,15.7,0.438,2.1,6.1,0.345,4.8,9.7,0.497,0.505,2.8,3.2,0.865,1.6,2,3.7,1.9,1.4,0.2,1.6,2.2,18.7,,thornma01
0,Kyrie Irving,19,CLE,PG,51,51,30.5,6.9,14.6,0.469,1.4,3.6,0.399,5.4,11.1,0.491,0.517,3.4,3.8,0.872,0.9,2.9,3.7,5.4,1.1,0.4,3.1,2.2,18.5,ROY-1,irvinky01
1,Tony Parker,29,SAS,PG,60,60,32.1,7.1,14.8,0.48,0.2,1,0.23,6.9,13.8,0.498,0.488,3.8,4.7,0.799,0.4,2.5,2.9,7.7,1,0.1,2.6,1.3,18.3,MVP-5ASNBA2,parketo01
0,DeMarcus Cousins,21,SAC,C,64,62,30.5,7,15.6,0.448,0,0.2,0.143,7,15.4,0.453,0.449,4.1,5.8,0.702,4.1,6.8,11,1.6,1.5,1.2,2.7,4,18.1,,couside01
0,Chris Bosh,27,MIA,PF,57,57,35.2,6.9,14.2,0.487,0.2,0.6,0.286,6.7,13.5,0.496,0.493,4,4.9,0.821,1.6,6.3,7.9,1.8,0.9,0.8,2.1,2.2,18,AS,boshch01
0,Amar'e Stoudemire,29,NYK,PF,47,47,32.8,6.7,13.9,0.483,0.1,0.4,0.238,6.6,13.5,0.491,0.487,4,5.2,0.765,2.3,5.6,7.8,1.1,0.8,1,2.4,2.9,17.5,,stoudam01
0,Pau Gasol,31,LAL,PF,65,65,37.4,7.1,14.1,0.501,0.1,0.4,0.259,7,13.7,0.508,0.504,3.1,4,0.782,2.8,7.6,10.4,3.6,0.6,1.4,2.2,2,17.4,,gasolpa01
0,Antawn Jamison,35,CLE,PF,65,65,33.1,6.5,16.1,0.403,1.4,4.1,0.341,5.1,12,0.425,0.447,2.8,4.2,0.683,1.9,4.4,6.3,2,0.8,0.7,1.4,2.5,17.2,,jamisan01
0,Kevin Martin,28,HOU,SG,40,40,31.6,5.6,13.4,0.413,2,5.6,0.347,3.6,7.8,0.462,0.486,4,4.5,0.894,0.3,2.3,2.7,2.8,0.7,0.1,1.8,1.8,17.1,,martike02
0,James Harden,22,OKC,SG,62,2,31.4,5,10.1,0.491,1.8,4.7,0.39,3.1,5.4,0.579,0.582,5,6,0.846,0.5,3.6,4.1,3.7,1,0.2,2.2,2.4,16.8,6MOY-1,hardeja01
0,DeMar DeRozan,22,TOR,SG,63,63,35,6,14.3,0.422,0.4,1.5,0.261,5.7,12.9,0.44,0.435,4.3,5.3,0.81,0.6,2.7,3.3,2,0.8,0.3,2,2.6,16.7,,derozde01
0,Paul Millsap,26,UTA,PF,64,62,32.8,6.7,13.5,0.495,0.1,0.5,0.226,6.5,13,0.505,0.499,3.2,4,0.792,2.8,6,8.8,2.3,1.8,0.8,1.8,3.5,16.6,,millspa01
0,Tyreke Evans,22,SAC,SG,63,61,34.3,6.5,14.3,0.453,0.3,1.6,0.202,6.2,12.7,0.484,0.464,3.2,4.1,0.779,1,3.6,4.6,4.5,1.3,0.5,2.7,2.2,16.5,,evansty01
0,Ty Lawson,24,DEN,PG,61,61,34.8,6.1,12.6,0.488,1.2,3.3,0.365,4.9,9.3,0.531,0.535,2.9,3.5,0.824,0.9,2.8,3.7,6.6,1.3,0.1,2.4,1.5,16.4,,lawsoty01
0,John Wall,21,WAS,PG,66,66,36.2,5.7,13.5,0.423,0,0.6,0.071,5.7,12.9,0.44,0.424,4.8,6.1,0.789,0.7,3.8,4.5,8,1.4,0.9,3.9,2.1,16.3,,walljo01
0,Ryan Anderson,23,ORL,PF,61,61,32.2,5.4,12.4,0.439,2.7,6.9,0.393,2.7,5.5,0.496,0.548,2.5,2.8,0.877,3.7,4,7.7,0.9,0.8,0.4,0.9,2.4,16.1,MIP-1,anderry01
0,Kevin Garnett,35,BOS,C,60,60,31.1,6.5,13,0.503,0.1,0.2,0.333,6.5,12.8,0.505,0.505,2.7,3.2,0.857,1.1,7.1,8.2,2.9,0.9,1,1.8,2.4,15.8,DPOY-5,garneke01
0,Jarrett Jack,28,NOH,PG,45,39,34,5.9,13,0.456,0.9,2.5,0.348,5,10.5,0.482,0.49,2.9,3.3,0.872,0.5,3.4,3.9,6.3,0.7,0.2,2.4,2.1,15.6,,jackja01
0,Luis Scola,31,HOU,PF,66,66,31.3,6.6,13.5,0.491,0,0,0,6.6,13.4,0.493,0.491,2.3,3,0.773,1.8,4.6,6.5,2.1,0.5,0.4,2.3,3.2,15.5,,scolalu01
0,Tim Duncan,35,SAS,C,58,58,28.2,6.2,12.6,0.492,0,0.1,0,6.2,12.6,0.495,0.492,3,4.3,0.695,1.9,7.1,9,2.3,0.7,1.5,1.7,1.7,15.4,MVP-14,duncati01
0,Marcin Gortat,27,PHO,C,66,66,32,6.5,11.7,0.555,0,0,0,6.5,11.6,0.557,0.555,2.5,3.8,0.649,2.8,7.2,10,0.9,0.7,1.5,1.4,2.2,15.4,,gortama01
0,Greg Monroe,21,DET,C,66,66,31.5,6.2,11.8,0.521,0,0,0,6.2,11.8,0.522,0.521,3,4.1,0.739,3.6,6,9.7,2.3,1.3,0.7,2.4,2.7,15.4,DPOY-18,monrogr01
0,Luol Deng,26,CHI,SF,54,54,39.4,5.8,14,0.412,1.5,4,0.367,4.3,10,0.43,0.464,2.4,3.1,0.77,1.4,5.1,6.5,2.9,1,0.7,1.8,1.5,15.3,DPOY-9AS,denglu01
0,Arron Afflalo,26,DEN,SG,62,62,33.6,5.3,11.3,0.471,1.4,3.6,0.398,3.9,7.7,0.504,0.534,3.2,4,0.798,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,15.2,,afflaar01
0,Gerald Henderson,24,CHA,SG,55,55,33.3,6,13.1,0.459,0.2,0.9,0.234,5.8,12.3,0.475,0.467,2.8,3.7,0.76,1.2,2.9,4.1,2.3,0.9,0.4,1.8,2.3,15.1,,hendege02
0,Jason Terry,34,DAL,SG,63,1,31.7,5.7,13.2,0.43,2.2,5.8,0.378,3.5,7.4,0.471,0.513,1.6,1.8,0.883,0.3,2.1,2.4,3.6,1.2,0.2,2,1.1,15.1,6MOY-3,terryja01
0,Chauncey Billups,35,LAC,SG,20,20,30.4,4.2,11.4,0.364,2.4,6.3,0.384,1.8,5.2,0.34,0.469,4.3,4.8,0.895,0.2,2.3,2.5,4,0.5,0.2,1.9,2,15,,billuch01
0,Carlos Boozer,30,CHI,PF,66,66,29.5,6.8,12.8,0.532,0,0,0,6.8,12.7,0.533,0.532,1.4,2.1,0.693,1.7,6.8,8.5,1.9,1,0.4,1.7,2.5,15,,boozeca01
0,Corey Maggette,32,CHA,SF,32,28,27.5,4.3,11.7,0.373,0.8,2.1,0.364,3.6,9.6,0.375,0.405,5.6,6.5,0.856,0.7,3.3,3.9,1.2,0.7,0,1.8,2.6,15,,maggeco01
0,Lou Williams,25,PHI,PG,64,0,26.3,5,12.2,0.407,1.3,3.6,0.362,3.7,8.6,0.425,0.46,3.7,4.6,0.812,0.5,2,2.4,3.5,0.8,0.3,1.1,1.4,14.9,6MOY-2,willilo02
0,Rodney Stuckey,25,DET,SG,55,48,29.9,4.7,10.9,0.429,0.6,1.9,0.317,4.1,9,0.452,0.456,4.9,5.8,0.834,0.7,1.9,2.6,3.8,0.8,0.2,1.9,2.3,14.8,,stuckro01
0,Jordan Crawford,23,WAS,SG,64,32,27.4,5.5,13.6,0.4,1.2,4.3,0.289,4.2,9.4,0.451,0.446,2.5,3.2,0.793,0.7,1.9,2.6,3,0.9,0.1,2.2,1.7,14.7,,crawfjo02
0,Stephen Curry,23,GSW,PG,26,23,28.2,5.6,11.4,0.49,2.1,4.7,0.455,3.5,6.7,0.514,0.583,1.5,1.8,0.809,0.6,2.8,3.4,5.3,1.5,0.3,2.5,2.4,14.7,,curryst01
0,Danilo Gallinari,23,DEN,SF,43,40,31.4,4.5,10.8,0.414,1.4,4.3,0.328,3.1,6.6,0.47,0.479,4.2,4.9,0.871,0.7,4,4.7,2.7,1,0.5,1.6,2,14.6,,gallida01
0,Marc Gasol,27,MEM,C,65,65,36.5,5.5,11.4,0.482,0,0.2,0.083,5.5,11.2,0.489,0.483,3.6,4.9,0.748,1.8,7.1,8.9,3.1,1,1.9,1.9,3.1,14.6,DPOY-12AS,gasolma01
0,Jeremy Lin,23,NYK,PG,35,25,26.9,4.9,10.9,0.446,0.7,2.1,0.32,4.2,8.8,0.477,0.478,4.2,5.2,0.798,0.5,2.5,3.1,6.2,1.6,0.3,3.6,2.2,14.6,,linje01
0,Kyle Lowry,25,HOU,PG,47,38,32.1,4.5,10.9,0.409,1.7,4.5,0.374,2.8,6.4,0.434,0.486,3.6,4.2,0.864,0.8,3.7,4.5,6.6,1.6,0.3,2.8,2.8,14.3,,lowryky01
0,Nick Young,26,2TM,SG,62,35,27.9,5.1,12.6,0.403,1.7,4.5,0.365,3.4,8.1,0.424,0.469,2.3,2.7,0.852,0.5,1.6,2.1,0.9,0.7,0.3,1.3,2.3,14.2,,youngni01
0,Ray Allen,36,BOS,SG,46,42,34,4.9,10.7,0.458,2.3,5.1,0.453,2.6,5.6,0.463,0.566,2.1,2.3,0.915,0.3,2.8,3.1,2.4,1.1,0.2,1.5,1.8,14.2,,allenra02
0,Al Harrington,31,DEN,PF,64,1,27.5,5.4,12.1,0.446,1.6,4.7,0.333,3.8,7.3,0.519,0.512,1.9,2.8,0.676,1.1,5,6.1,1.4,0.9,0.2,1.8,2.8,14.2,6MOY-4,harrial01
0,Jamal Crawford,31,POR,PG,60,6,26.9,4.7,12.3,0.384,1.3,4.3,0.308,3.4,8,0.426,0.438,3.2,3.4,0.927,0.3,1.7,2,3.2,0.9,0.2,1.9,1.2,14,6MOY-11,crawfja01
0,Nicolas Batum,23,POR,SF,59,34,30.4,4.9,10.9,0.451,1.8,4.6,0.391,3.1,6.2,0.496,0.534,2.3,2.7,0.836,1.4,3.2,4.6,1.4,1,1,1.5,1.8,13.9,,batumni01
0,Nikola Peković,26,MIN,C,47,35,26.9,5.4,9.7,0.564,0,0,,5.4,9.7,0.564,0.564,3,4,0.743,3.9,3.5,7.4,0.7,0.6,0.7,1.9,2.1,13.9,,pekovni01
0,Gerald Wallace,29,2TM,SF,58,58,35.8,4.9,10.9,0.454,0.8,2.6,0.307,4.2,8.3,0.5,0.491,3.1,3.9,0.8,1.5,5.2,6.7,2.8,1.5,0.6,1.9,2.5,13.8,,wallage01
0,Kris Humphries,26,NJN,PF,62,62,34.9,5.2,10.8,0.481,0,0,,5.2,10.8,0.481,0.481,3.4,4.5,0.752,3.8,7.2,11,1.5,0.8,1.2,1.9,2.8,13.8,,humphkr01
0,Nenê,29,2TM,C,39,33,28.5,5.4,10.1,0.537,0,0.1,0,5.4,10,0.542,0.537,2.9,4.3,0.673,1.6,5.8,7.5,2.1,1.1,1,2.5,2.4,13.7,,hilarne01
0,Drew Gooden,30,MIL,C,56,46,26.2,5.1,11.7,0.437,0.3,1,0.291,4.8,10.8,0.45,0.449,3.1,3.7,0.846,2.3,4.2,6.5,2.6,0.8,0.6,1.9,2,13.7,,goodedr01
0,Wesley Matthews,25,POR,SG,66,53,33.8,4.8,11.6,0.412,2,5.1,0.383,2.8,6.5,0.434,0.496,2.2,2.6,0.86,0.8,2.5,3.4,1.7,1.5,0.2,1.1,2.2,13.7,,matthwe02
0,Jrue Holiday,21,PHI,PG,65,65,33.8,5.5,12.8,0.432,1,2.6,0.38,4.5,10.2,0.445,0.471,1.4,1.8,0.783,0.9,2.4,3.3,4.5,1.6,0.3,2.1,2.1,13.5,,holidjr01
0,Mo Williams,29,LAC,SG,52,1,28.3,5,11.8,0.426,1.8,4.6,0.389,3.2,7.2,0.449,0.502,1.4,1.5,0.9,0.4,1.5,1.9,3.1,1,0.1,1.7,2,13.2,6MOY-8,willima01
0,Chris Kaman,29,NOH,C,47,33,29.2,5.7,12.7,0.446,0,0,,5.7,12.7,0.446,0.446,1.8,2.3,0.785,1.9,5.9,7.7,2.1,0.5,1.6,2.7,2.3,13.1,,kamanch01
0,Ersan İlyasova,24,MIL,PF,60,41,27.6,4.9,10,0.492,0.9,1.9,0.455,4.1,8.1,0.501,0.535,2.4,3.1,0.781,3.3,5.6,8.8,1.2,0.7,0.7,1.3,2.2,13,,ilyaser01
0,Manu Ginóbili,34,SAS,SG,34,7,23.3,4.4,8.4,0.526,1.5,3.7,0.413,2.9,4.7,0.616,0.618,2.6,3,0.871,0.5,2.9,3.4,4.4,0.7,0.4,1.9,1.6,12.9,6MOY-5,ginobma01
0,Gerald Green,26,NJN,SF,31,2,25.2,5,10.3,0.481,1.4,3.5,0.391,3.6,6.8,0.529,0.548,1.6,2.1,0.754,0.5,3,3.5,1.1,0.9,0.5,1.8,2.6,12.9,,greenge01
0,Roy Hibbert,25,IND,C,65,65,29.8,5.1,10.3,0.497,0,0,0,5.1,10.3,0.498,0.497,2.6,3.7,0.711,3.3,5.5,8.8,1.7,0.5,2,2,3,12.8,AS,hibbero01
0,Brandon Knight,20,DET,PG,66,60,32.3,4.8,11.7,0.415,1.6,4.2,0.38,3.2,7.5,0.434,0.483,1.6,2.1,0.759,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3,12.8,ROY-8,knighbr03
0,David West,31,IND,PF,66,66,29.2,5.3,10.8,0.487,0,0.1,0.222,5.3,10.7,0.491,0.489,2.2,2.7,0.807,1.8,4.8,6.6,2.1,0.8,0.7,1.4,2.4,12.8,,westda01
0,Thaddeus Young,23,PHI,PF,63,1,27.9,5.5,10.9,0.507,0,0.1,0.25,5.5,10.8,0.508,0.507,1.8,2.3,0.771,2.2,3,5.2,1.2,1,0.7,0.9,2,12.8,6MOY-9,youngth01
0,Mike Conley,24,MEM,PG,62,61,35.1,4.8,11,0.433,1,2.6,0.377,3.8,8.5,0.45,0.477,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2,2.1,12.7,DPOY-14,conlemi01
0,Jared Dudley,26,PHO,SG,65,60,31.1,4.8,9.9,0.485,1.2,3.2,0.383,3.6,6.7,0.535,0.547,1.8,2.5,0.726,1.5,3.2,4.6,1.7,0.8,0.3,1.1,1.6,12.7,,dudleja01
0,Tayshaun Prince,31,DET,SF,63,63,33.1,5.3,12.7,0.421,0.6,1.7,0.356,4.7,11,0.431,0.444,1.4,1.8,0.774,1.1,3.3,4.5,2.4,0.4,0.5,1.2,1.2,12.7,,princta01
0,MarShon Brooks,23,NJN,SG,56,47,29.4,4.9,11.4,0.428,0.8,2.7,0.313,4.1,8.8,0.463,0.465,2,2.6,0.764,1.3,2.3,3.6,2.3,0.9,0.3,2.1,2.1,12.6,ROY-10,brookma01
0,O.J. Mayo,24,MEM,SG,66,0,26.8,4.5,11.2,0.408,1.5,4.2,0.364,3,7,0.434,0.476,2,2.6,0.773,0.5,2.7,3.2,2.6,1.1,0.3,1.9,2.1,12.6,6MOY-7,mayooj01
0,Jeff Teague,23,ATL,PG,66,66,33.1,4.8,10.2,0.476,0.8,2.3,0.342,4.1,7.9,0.514,0.514,2.1,2.8,0.757,0.3,2.1,2.4,4.9,1.6,0.6,2,2.2,12.6,,teaguje01
0,Brandon Bass,26,BOS,PF,59,39,31.7,5.1,10.7,0.479,0,0,,5.1,10.7,0.479,0.479,2.2,2.8,0.81,1.6,4.6,6.2,0.9,0.6,0.9,1.1,2.3,12.5,,bassbr01
0,Ben Gordon,28,DET,SG,52,21,26.9,4.5,10.2,0.442,1.2,2.8,0.429,3.3,7.4,0.446,0.501,2.3,2.6,0.86,0.3,2.1,2.3,2.4,0.7,0.2,2.2,2.2,12.5,,gordobe01
0,Carl Landry,28,NOH,PF,41,8,24.4,4.4,8.8,0.503,0,0.1,0,4.4,8.8,0.507,0.503,3.6,4.5,0.799,1.9,3.3,5.2,0.9,0.3,0.3,1.6,2.2,12.5,6MOY-11,landrca01
0,Steve Nash,37,PHO,PG,62,62,31.6,4.8,9,0.532,0.9,2.3,0.39,3.9,6.7,0.58,0.581,2,2.3,0.894,0.4,2.6,3,10.7,0.6,0.1,3.7,0.9,12.5,MVP-9AS,nashst01
0,J.R. Smith,26,NYK,SG,35,1,27.6,4.7,11.6,0.407,1.9,5.5,0.347,2.8,6.1,0.462,0.49,1.1,1.6,0.709,0.8,3.1,3.9,2.4,1.5,0.2,1.3,2.5,12.5,6MOY-18,smithjr01
0,Klay Thompson,21,GSW,SG,66,29,24.4,4.8,10.9,0.443,1.7,4.1,0.414,3.1,6.8,0.46,0.52,1.2,1.4,0.868,0.4,2.1,2.4,2,0.7,0.3,1.6,2.3,12.5,ROY-6,thompkl01
0,Al Horford,25,ATL,C,11,11,31.6,5.2,9.4,0.553,0,0.1,0,5.2,9.3,0.559,0.553,2,2.7,0.733,2.4,4.6,7,2.2,0.9,1.3,1.5,1.9,12.4,,horfoal01
0,Andre Iguodala,28,PHI,SF,62,62,35.6,4.6,10.2,0.454,1.2,3.1,0.394,3.4,7.1,0.481,0.514,2,3.2,0.617,0.9,5.2,6.1,5.5,1.7,0.5,1.9,1.5,12.4,DPOY-7AS,iguodan01
0,Mike Dunleavy,31,MIL,SF,55,3,26.3,4.3,9.2,0.474,1.5,3.8,0.399,2.8,5.4,0.527,0.557,2.1,2.6,0.811,0.5,3.2,3.7,2.1,0.5,0.1,1.1,1.6,12.3,6MOY-15,dunlemi02
0,Paul George,21,IND,SG,66,66,29.7,4.3,9.7,0.44,1.4,3.5,0.385,2.9,6.1,0.472,0.51,2.2,2.8,0.802,0.8,4.8,5.6,2.4,1.6,0.6,1.8,2.9,12.1,,georgpa01
0,Luke Ridnour,30,MIN,SG,53,53,33,4.6,10.4,0.44,0.9,2.9,0.322,3.6,7.5,0.485,0.485,2,2.2,0.891,0.4,2.3,2.7,4.8,1.1,0.3,1.8,2.6,12.1,,ridnolu01
0,Kemba Walker,21,CHA,PG,66,25,27.2,4.3,11.6,0.366,1,3.4,0.305,3.2,8.2,0.392,0.411,2.5,3.2,0.789,0.5,3.1,3.5,4.4,0.9,0.3,1.8,1.2,12.1,ROY-11,walkeke02
0,Caron Butler,31,LAC,SF,63,63,29.7,4.6,11.2,0.407,1.5,4.1,0.358,3.1,7.1,0.435,0.472,1.4,1.7,0.813,0.7,3,3.7,1.2,0.8,0.1,1.2,2,12,,butleca01
0,Anthony Morrow,26,NJN,SG,62,18,26.4,4.4,10.6,0.413,1.7,4.6,0.371,2.7,6,0.446,0.494,1.6,1.7,0.933,0.5,1.5,2,1,0.7,0.1,1.1,1.4,12,,morroan01
0,Jameer Nelson,29,ORL,PG,57,57,29.9,4.5,10.6,0.427,1.5,4.1,0.377,3,6.6,0.459,0.499,1.2,1.5,0.807,0.5,2.7,3.2,5.7,0.7,0.1,2.4,2.3,11.9,,nelsoja01
0,Rajon Rondo,25,BOS,PG,53,53,36.9,4.8,10.8,0.448,0.2,0.8,0.238,4.6,10,0.464,0.456,2,3.4,0.597,1.2,3.7,4.8,11.7,1.8,0.1,3.6,1.9,11.9,MVP-8ASNBA3,rondora01
0,Marco Belinelli,25,NOH,SG,66,55,29.8,4.3,10.4,0.417,1.6,4.3,0.377,2.7,6.1,0.445,0.495,1.5,2,0.783,0.3,2.3,2.6,1.5,0.7,0.1,1,1.7,11.8,,belinma01
0,Gordon Hayward,21,UTA,SF,66,58,30.5,4,8.9,0.456,0.8,2.4,0.346,3.2,6.5,0.496,0.503,2.9,3.5,0.832,0.9,2.6,3.5,3.1,0.8,0.6,1.7,1.6,11.8,,haywago01
0,Goran Dragić,25,HOU,PG,66,28,26.5,4.2,9.1,0.462,1,3.1,0.337,3.2,6,0.525,0.518,2.3,2.9,0.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7,,dragigo01
0,Richard Hamilton,33,CHI,SG,28,28,24.9,5,11.1,0.452,0.6,1.6,0.37,4.4,9.4,0.466,0.479,1,1.3,0.784,0.7,1.6,2.4,3,0.4,0,1.8,2,11.6,,hamilri01
0,Zach Randolph,30,MEM,PF,28,8,26.3,4.7,10.2,0.463,0.1,0.3,0.25,4.6,9.9,0.469,0.467,2.1,3.1,0.659,2.8,5.3,8,1.7,0.8,0.1,1.4,2,11.6,6MOY-11,randoza01
0,JJ Redick,27,ORL,SG,65,22,27.2,3.8,9,0.425,1.7,4.1,0.418,2.1,4.9,0.43,0.521,2.2,2.4,0.911,0.3,2,2.3,2.5,0.4,0.1,1,1.4,11.6,,redicjj01
0,Jason Richardson,31,ORL,SG,54,54,29.5,4.5,11,0.408,1.9,5.1,0.368,2.6,5.9,0.442,0.493,0.8,1.3,0.594,0.7,2.9,3.6,2,1,0.4,1.1,1.7,11.6,,richaja01
