Rankings,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
0,Chris Bosh,23,TOR,C,67,67,36.2,7.6,15.3,0.494,0.1,0.4,0.4,7.4,15,0.496,0.499,7,8.3,0.844,2.6,6.1,8.7,2.6,0.9,1,2.3,2.3,22.3,AS,boshch01
0,Corey Maggette,28,LAC,SF,70,65,35.7,6.5,14.3,0.458,1.1,2.9,0.384,5.4,11.4,0.477,0.497,7.9,9.7,0.812,1.1,4.5,5.6,2.7,1,0.1,2.8,3,22.1,,maggeco01
0,Yao Ming,27,HOU,C,55,55,37.2,7.9,15.5,0.507,0,0,0,7.9,15.5,0.508,0.507,6.3,7.4,0.85,3.1,7.7,10.8,2.3,0.5,2,3.3,3.1,22,ASNBA3,mingya01
0,Baron Davis,28,GSW,PG,82,82,39,7.9,18.6,0.426,2.1,6.4,0.33,5.8,12.2,0.477,0.483,3.9,5.2,0.75,1.2,3.5,4.7,7.6,2.3,0.5,2.8,3,21.8,,davisba01
0,Jason Richardson,27,CHA,SF,82,82,38.4,7.9,17.9,0.441,3,7.3,0.406,4.9,10.6,0.466,0.524,3,4,0.752,1,4.4,5.4,3.1,1.4,0.7,2,2.9,21.8,,richaja01
0,Joe Johnson,26,ATL,SG,82,82,40.8,7.9,18.3,0.432,2.1,5.4,0.381,5.8,12.8,0.454,0.489,3.9,4.6,0.834,1,3.5,4.5,5.8,1,0.2,2.7,2,21.7,AS,johnsjo02
0,Tracy McGrady,28,HOU,SG,66,62,37,8.3,19.8,0.419,1.3,4.5,0.292,7,15.3,0.457,0.452,3.7,5.4,0.684,0.6,4.5,5.1,5.9,1,0.5,2.4,1.4,21.6,MVP-8NBA3,mcgratr01
0,Antawn Jamison,31,WAS,PF,79,79,38.7,7.8,17.9,0.436,1.5,4.5,0.339,6.3,13.5,0.468,0.478,4.2,5.5,0.76,2.7,7.5,10.2,1.5,1.3,0.4,1.4,2.5,21.4,MVP-14AS,jamisan01
0,Vince Carter,31,NJN,SG,76,72,38.9,7.7,16.9,0.456,1.3,3.6,0.359,6.4,13.3,0.482,0.494,4.6,5.6,0.816,1.5,4.5,6,5.1,1.2,0.4,2.4,3.2,21.3,,cartevi01
0,Carlos Boozer,26,UTA,PF,81,81,34.9,8.8,16,0.547,0,0,0,8.8,16,0.547,0.547,3.6,4.9,0.738,2.4,8,10.4,2.9,1.2,0.5,2.6,3.6,21.1,MVP-14ASNBA3,boozeca01
4,Chris Paul,22,NOH,PG,80,80,37.6,7.9,16.1,0.488,1.2,3.1,0.369,6.7,13,0.516,0.524,4.2,4.9,0.851,0.8,3.2,4,11.6,2.7,0.1,2.5,2.3,21.1,MVP-2DPOY-7ASNBA1,paulch01
0,Al Jefferson,23,MIN,C,82,82,35.6,8.8,17.6,0.5,0,0.1,0,8.8,17.5,0.502,0.5,3.5,4.8,0.721,3.8,7.4,11.1,1.4,0.9,1.5,2,2.7,21,,jeffeal01
1,Dwight Howard,22,ORL,C,82,82,37.7,7.1,11.9,0.599,0,0,0,7.1,11.8,0.601,0.599,6.5,10.9,0.59,3.4,10.8,14.2,1.3,0.9,2.1,3.2,3.3,20.7,MVP-5DPOY-7ASNBA1,howardw01
0,Jamal Crawford,27,NYK,SG,80,80,39.9,7.1,17.4,0.41,2.2,6.2,0.356,4.9,11.2,0.439,0.473,4.1,4.8,0.864,0.5,2.1,2.6,5,1,0.2,2.4,1.8,20.6,,crawfja01
0,David West,27,NOH,PF,76,76,37.8,8.3,17.2,0.482,0.1,0.3,0.24,8.2,16.8,0.487,0.484,3.9,4.6,0.85,2.4,6.5,8.9,2.3,0.8,1.3,2.2,2.7,20.6,AS,westda01
0,Metta World Peace,28,SAC,SF,57,54,38.1,7.6,16.9,0.453,1.5,3.9,0.38,6.2,13,0.475,0.497,3.7,5.2,0.719,1.8,4,5.8,3.5,2.3,0.7,2.6,2.8,20.5,DPOY-16,artesro01
0,Caron Butler,27,WAS,SF,58,58,39.9,7.6,16.3,0.466,1.1,3.2,0.357,6.4,13.1,0.492,0.501,4.1,4.5,0.901,1.6,5.1,6.7,4.9,2.2,0.3,2.6,2.8,20.3,AS,butleca01
0,Kevin Durant,19,SEA,SG,80,80,34.6,7.3,17.1,0.43,0.7,2.6,0.288,6.6,14.5,0.455,0.451,4.9,5.6,0.873,0.9,3.5,4.4,2.4,1,0.9,2.9,1.5,20.3,ROY-1,duranke01
0,Monta Ellis,22,GSW,SG,81,72,37.9,8,15.1,0.531,0.1,0.6,0.231,7.9,14.5,0.545,0.536,4,5.1,0.767,1.6,3.3,5,3.9,1.5,0.3,2.1,2.4,20.2,,ellismo01
0,Rudy Gay,21,MEM,SF,81,81,37,7.7,16.7,0.461,1.7,4.8,0.346,6.1,12,0.507,0.511,3.1,3.9,0.785,1.7,4.4,6.2,2,1.4,1,2.3,2.8,20.1,,gayru01
0,Stephen Jackson,29,GSW,SF,73,73,39.1,6.7,16.5,0.405,2.5,6.9,0.363,4.2,9.6,0.435,0.481,4.2,5.1,0.832,0.9,3.4,4.4,4.1,1.3,0.4,2.7,2.3,20.1,,jacksst02
0,Josh Howard,27,DAL,SF,76,76,36.3,7.5,16.4,0.455,0.9,2.8,0.319,6.6,13.6,0.482,0.482,4.1,5.1,0.813,1.6,5.4,7,2.2,0.8,0.4,1.5,2.7,19.9,,howarjo01
0,Andre Iguodala,24,PHI,SF,82,82,39.5,7.1,15.6,0.456,1.2,3.7,0.329,5.9,11.8,0.496,0.495,4.5,6.2,0.721,1,4.4,5.4,4.8,2.1,0.6,2.6,2.3,19.9,,iguodan01
0,Danny Granger,24,IND,SF,80,80,36,6.7,15.1,0.446,2.1,5.3,0.404,4.6,9.8,0.468,0.517,4,4.7,0.852,1.2,4.9,6.1,2.1,1.2,1.1,2.1,3.6,19.6,,grangda01
0,Paul Pierce,30,BOS,SF,80,80,35.9,6.4,13.7,0.464,1.8,4.6,0.392,4.6,9.2,0.499,0.529,5.1,6.1,0.843,0.7,4.5,5.1,4.5,1.3,0.5,2.8,2.5,19.6,MVP-14ASNBA3,piercpa01
0,Manu Ginóbili,30,SAS,SG,74,23,31.1,6.1,13.3,0.46,2.1,5.3,0.401,4,8,0.499,0.54,5.1,6,0.86,0.9,3.9,4.8,4.5,1.5,0.4,2.7,2.3,19.5,MVP-106MOY-1NBA3,ginobma01
0,Hedo Türkoğlu,28,ORL,SF,82,82,36.9,6.8,14.9,0.456,2,5.1,0.4,4.8,9.8,0.485,0.524,4,4.8,0.829,1,4.7,5.7,5,0.9,0.3,3,3,19.5,MIP-1,turkohe01
0,Gilbert Arenas,26,WAS,PG,13,8,32.7,6,15.1,0.398,1.7,6,0.282,4.3,9.1,0.475,0.454,5.7,7.4,0.771,0.5,3.5,3.9,5.1,1.8,0.1,3.8,2.3,19.4,,arenagi01
0,Gerald Wallace,25,CHA,PF,62,59,38.3,6.6,14.6,0.449,1.1,3.6,0.321,5.4,11.1,0.491,0.488,5,6.9,0.731,0.9,5.1,6,3.5,2.1,0.9,2.9,3,19.4,,wallage01
0,Tim Duncan,31,SAS,C,78,78,34,7.5,15.1,0.497,0,0.1,0,7.5,15.1,0.498,0.497,4.3,5.9,0.73,3,8.3,11.3,2.8,0.7,1.9,2.3,2.4,19.3,MVP-7DPOY-9ASNBA2,duncati01
0,Mike Dunleavy,27,IND,SG,82,82,36,6.5,13.6,0.476,2,4.7,0.424,4.5,8.9,0.504,0.55,4.1,4.9,0.834,0.7,4.5,5.2,3.5,1,0.4,2.3,2.5,19.1,,dunlemi02
0,Brandon Roy,23,POR,SG,74,74,37.7,7.2,15.8,0.454,1,2.9,0.34,6.2,12.9,0.48,0.485,3.8,5,0.753,1.1,3.6,4.7,5.8,1.1,0.2,1.8,2,19.1,AS,roybr01
0,Pau Gasol,27,2TM,C,66,66,35.6,7.2,13.5,0.534,0.1,0.2,0.25,7.1,13.2,0.539,0.536,4.4,5.5,0.807,2.3,6,8.4,3.2,0.5,1.5,1.9,2.1,18.9,,gasolpa01
3,Kevin Garnett,31,BOS,PF,71,71,32.8,7.5,13.9,0.539,0,0.2,0,7.5,13.8,0.545,0.539,3.8,4.7,0.801,1.9,7.3,9.2,3.4,1.4,1.3,1.9,2.3,18.8,MVP-3DPOY-1ASNBA1,garneke01
0,Tony Parker,25,SAS,PG,69,68,33.5,7.5,15.1,0.494,0.2,1,0.258,7.2,14.2,0.51,0.502,3.6,5,0.715,0.4,2.8,3.2,6,0.8,0.1,2.4,1.3,18.8,,parketo01
0,Deron Williams,23,UTA,PG,82,82,37.3,6.9,13.6,0.507,1,2.6,0.395,5.9,11.1,0.533,0.544,4,5,0.803,0.4,2.5,3,10.5,1.1,0.3,3.4,2.4,18.8,MVP-12NBA2,willide01
0,Ben Gordon,24,CHI,SG,72,27,31.8,6.4,14.8,0.434,2,4.8,0.41,4.5,10,0.445,0.5,3.7,4.1,0.908,0.6,2.5,3.1,3,0.8,0.1,2.1,2.4,18.6,6MOY-5,gordobe01
0,Rashard Lewis,28,ORL,PF,81,81,38,6.4,14,0.455,2.8,6.8,0.409,3.6,7.2,0.498,0.554,2.7,3.2,0.838,1.2,4.2,5.4,2.4,1.2,0.5,1.7,2.6,18.2,,lewisra02
0,LaMarcus Aldridge,22,POR,PF,76,76,34.9,7.4,15.3,0.484,0,0.1,0.143,7.4,15.2,0.486,0.484,3,3.9,0.762,2.9,4.7,7.6,1.6,0.7,1.2,1.7,3.2,17.8,,aldrila01
0,Elton Brand,28,LAC,PF,8,6,34.3,6.5,14.3,0.456,0,0,,6.5,14.3,0.456,0.456,4.6,5.9,0.787,2.6,5.4,8,2,0.4,1.9,2.1,2.6,17.6,,brandel01
0,Zach Randolph,26,NYK,C,69,68,32.5,7,15.3,0.459,0.3,1.2,0.275,6.7,14.2,0.474,0.47,3.2,4.2,0.772,2.7,7.6,10.3,2,0.9,0.2,2.7,2.8,17.6,,randoza01
0,Ray Allen,32,BOS,SG,73,73,35.9,6,13.5,0.445,2.5,6.2,0.398,3.5,7.3,0.485,0.537,2.9,3.2,0.907,1,2.6,3.7,3.1,0.9,0.2,1.7,2,17.4,AS,allenra02
0,Richard Hamilton,29,DET,SG,72,72,33.7,6.9,14.3,0.484,0.9,2,0.44,6.1,12.3,0.492,0.515,2.6,3.1,0.833,1,2.2,3.3,4.2,1,0.1,1.8,2.4,17.3,DPOY-13AS,hamilri01
0,Josh Smith,22,ATL,PF,81,81,35.5,6.4,14,0.457,0.3,1.2,0.253,6.1,12.8,0.477,0.468,4.1,5.8,0.71,2,6.2,8.2,3.4,1.5,2.8,3,3.3,17.2,DPOY-6,smithjo03
0,Mo Williams,25,MIL,PG,66,66,36.5,6.7,13.9,0.48,1.3,3.5,0.385,5.3,10.4,0.512,0.528,2.5,2.9,0.856,0.6,2.9,3.5,6.3,1.2,0.2,2.8,2.8,17.2,,willima01
0,Chauncey Billups,31,DET,PG,78,78,32.3,5,11.2,0.448,1.8,4.4,0.401,3.3,6.9,0.479,0.526,5.1,5.6,0.918,0.5,2.2,2.7,6.8,1.3,0.2,2.1,1.7,17,DPOY-16AS,billuch01
0,Luol Deng,22,CHI,SF,63,59,33.8,6.8,14.2,0.479,0.1,0.3,0.364,6.7,13.9,0.482,0.483,3.2,4.2,0.77,2.2,4.1,6.3,2.5,0.9,0.5,1.9,1.9,17,,denglu01
0,Andre Miller,31,PHI,PG,82,82,36.8,6.9,14.1,0.492,0,0.4,0.088,6.9,13.7,0.504,0.494,3.1,4.1,0.772,1.2,2.8,4,6.9,1.3,0.1,2.5,2.2,17,,millean02
0,Steve Nash,33,PHO,PG,81,81,34.3,6,11.9,0.504,2.2,4.7,0.47,3.8,7.2,0.527,0.597,2.7,3,0.906,0.3,3.1,3.5,11.1,0.7,0.1,3.6,1.4,16.9,MVP-9ASNBA2,nashst01
0,Mike Miller,27,MEM,SG,70,70,35.3,5.9,11.8,0.502,2.2,5.1,0.432,3.7,6.6,0.557,0.596,2.3,3,0.774,0.7,5.9,6.7,3.4,0.5,0.2,2.6,2.1,16.4,,millemi01
0,Peja Stojaković,30,NOH,SF,77,77,35.2,5.9,13.3,0.44,3,6.8,0.441,2.9,6.5,0.438,0.552,1.7,1.8,0.929,0.8,3.5,4.3,1.2,0.7,0.1,0.8,1.6,16.4,,stojape01
0,Chris Kaman,25,LAC,C,56,55,37.2,6,12.5,0.483,0,0.1,0,6,12.4,0.486,0.483,3.6,4.7,0.762,3.1,9.6,12.7,1.9,0.6,2.8,2.9,3.2,15.7,,kamanch01
0,Leandro Barbosa,25,PHO,SG,82,12,29.5,5.8,12.5,0.462,2,5.1,0.389,3.8,7.3,0.514,0.543,2.1,2.6,0.822,0.5,2.3,2.8,2.6,0.9,0.2,1.4,2.4,15.6,6MOY-2,barbole01
0,Jason Terry,30,DAL,SG,82,34,31.5,5.7,12.3,0.467,1.7,4.4,0.375,4.1,7.9,0.519,0.535,2.3,2.7,0.857,0.4,2.2,2.5,3.2,1.1,0.2,1.1,2.1,15.5,6MOY-3,terryja01
0,Shawn Marion,29,2TM,PF,63,62,36.7,6.3,12.5,0.508,1,3.1,0.333,5.3,9.3,0.567,0.55,1.7,2.4,0.707,2.2,8,10.2,2.2,2,1.3,1.4,2.4,15.4,,mariosh01
0,Rashad McCants,23,MIN,SG,75,24,26.9,5.7,12.6,0.453,1.9,4.7,0.407,3.8,7.9,0.481,0.529,1.5,2.1,0.748,0.7,2.1,2.7,2.2,0.9,0.2,2.3,3.1,14.9,6MOY-14,mccanra01
0,Devin Harris,24,2TM,PG,64,61,31.6,5,10.8,0.463,0.9,2.6,0.335,4.1,8.2,0.504,0.504,3.9,4.7,0.824,0.4,2.3,2.7,5.8,1.4,0.2,2.5,3,14.8,,harride01
0,Marvin Williams,21,ATL,SF,80,80,34.6,5.3,11.5,0.462,0,0.1,0.1,5.3,11.4,0.466,0.462,4.2,5.1,0.822,1.5,4.2,5.7,1.7,1,0.4,1.6,2.8,14.8,,willima02
0,Mehmet Okur,28,UTA,C,72,72,33.2,5.2,11.7,0.445,1.6,4.1,0.388,3.6,7.6,0.475,0.512,2.6,3.2,0.804,1.8,5.9,7.7,2,0.8,0.4,1.4,3.3,14.5,,okurme01
0,Raymond Felton,23,CHA,PG,79,79,37.6,5.2,12.6,0.413,0.7,2.5,0.28,4.5,10.1,0.447,0.441,3.3,4.1,0.8,0.5,2.5,3,7.4,1.2,0.2,2.7,2.3,14.4,,feltora01
0,Andrew Bogut,23,MIL,C,78,78,34.9,6,11.7,0.511,0,0.1,0,6,11.6,0.515,0.511,2.4,4.1,0.587,3.1,6.6,9.8,2.6,0.8,1.7,2.2,3.3,14.3,,bogutan01
0,Lamar Odom,28,LAL,PF,77,77,37.9,5.4,10.3,0.525,0.4,1.5,0.274,5,8.9,0.566,0.544,3,4.3,0.698,2.6,8.1,10.6,3.5,1,0.9,2,2.9,14.2,,odomla01
0,Zydrunas Ilgauskas,32,CLE,C,73,73,30.4,5.7,12,0.474,0,0,0,5.7,12,0.475,0.474,2.7,3.3,0.802,3.6,5.7,9.3,1.4,0.5,1.6,1.8,3.4,14.1,,ilgauzy01
0,Mike Bibby,29,2TM,PG,48,44,32.8,5.2,12.6,0.411,1.9,5.2,0.375,3.2,7.4,0.437,0.488,1.6,2.1,0.78,0.3,3,3.3,6,1.1,0.1,2.5,2,13.9,,bibbymi01
0,Stephon Marbury,30,NYK,PG,24,19,33.5,4.6,11,0.419,1.2,3.1,0.378,3.5,8,0.435,0.472,3.5,4.8,0.716,0.7,1.8,2.5,4.7,0.9,0.1,2,2.4,13.9,,marbust01
0,Ricky Davis,28,MIA,SF,82,47,36.1,5.1,11.8,0.433,1.6,4.1,0.405,3.5,7.8,0.447,0.502,1.9,2.4,0.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.8,,davisri01
0,Emeka Okafor,25,CHA,C,82,82,33.1,5.6,10.5,0.535,0,0,,5.6,10.5,0.535,0.535,2.6,4.6,0.57,3.1,7.6,10.7,0.9,0.8,1.7,2,2.9,13.8,,okafoem01
0,Shaquille O'Neal,35,2TM,C,61,61,28.7,5.4,9.1,0.593,0,0,,5.4,9.1,0.593,0.593,2.8,5.5,0.503,2.7,6.4,9.1,1.5,0.5,1.4,3,3.7,13.6,,onealsh01
0,Al Harrington,27,GSW,C,81,59,27,5,11.4,0.434,1.9,5,0.375,3.1,6.4,0.482,0.517,1.8,2.3,0.774,1.3,4.1,5.4,1.6,0.9,0.2,1.1,3.3,13.6,,harrial01
0,Jermaine O'Neal,29,IND,C,42,34,28.7,5.4,12.2,0.439,0,0.1,0,5.4,12.1,0.444,0.439,2.9,3.9,0.742,2,4.8,6.7,2.2,0.5,2.1,2.5,3.1,13.6,,onealje01
0,Brad Miller,31,SAC,C,72,72,34.9,4.7,10.1,0.463,0.4,1.3,0.311,4.3,8.9,0.484,0.482,3.6,4.3,0.848,2.3,7.1,9.5,3.7,1,1,2.3,3.4,13.4,,millebr01
0,Chris Wilcox,25,SEA,PF,62,55,28,5.4,10.3,0.524,0,0,0,5.4,10.2,0.526,0.524,2.6,4,0.645,2,5,7,1.2,0.7,0.6,1.7,2.8,13.4,,wilcoch01
0,Travis Outlaw,23,POR,PF,82,6,26.7,5.1,11.8,0.433,0.5,1.2,0.396,4.6,10.5,0.437,0.453,2.7,3.6,0.741,1.2,3.4,4.6,1.3,0.7,0.8,1.3,2.1,13.3,6MOY-9,outlatr01
0,Eddy Curry,25,NYK,C,59,58,25.9,5,9.2,0.546,0,0,,5,9.2,0.546,0.546,3.2,5.1,0.623,1.9,2.8,4.7,0.5,0.2,0.5,2.1,2.7,13.2,,curryed01
0,Andrés Nocioni,28,CHI,SF,82,27,24.6,4.6,10.7,0.432,1.5,4.2,0.364,3.1,6.5,0.476,0.504,2.4,3,0.807,0.6,3.6,4.2,1.2,0.3,0.5,1.6,3,13.2,6MOY-18,nocioan01
0,Tayshaun Prince,27,DET,SF,82,82,32.9,5.1,11.5,0.448,0.6,1.8,0.363,4.5,9.7,0.463,0.476,2.3,2.9,0.768,1.3,3.5,4.9,3.3,0.5,0.4,1.1,1.1,13.2,DPOY-10,princta01
0,Rafer Alston,31,HOU,PG,74,74,34.1,4.9,12.5,0.394,1.9,5.5,0.351,3,7,0.427,0.471,1.3,1.9,0.715,0.4,3.1,3.5,5.3,1.3,0.2,2.2,1.9,13.1,,alstora01
0,Andrew Bynum,20,LAL,C,35,25,28.8,5.4,8.5,0.636,0,0,,5.4,8.5,0.636,0.636,2.3,3.4,0.695,3,7.2,10.2,1.7,0.3,2.1,1.5,2.8,13.1,,bynuman01
0,Randy Foye,24,MIN,PG,39,31,32.3,5.1,11.8,0.429,1.6,3.8,0.412,3.5,8.1,0.436,0.495,1.4,1.7,0.815,0.3,2.9,3.3,4.2,0.9,0.1,2,2.6,13.1,,foyera01
0,Grant Hill,35,PHO,SF,70,68,31.7,5.1,10.2,0.503,0.5,1.5,0.317,4.6,8.7,0.535,0.526,2.4,2.8,0.867,1.1,4,5,2.9,0.9,0.8,1.4,2.2,13.1,,hillgr01
0,Cuttino Mobley,32,LAC,SG,77,38,35.1,4.9,11.3,0.433,0.9,2.5,0.349,4,8.8,0.457,0.472,2.1,2.6,0.819,0.6,2.9,3.6,2.6,1,0.4,1.6,2,12.8,,moblecu01
0,Beno Udrih,25,SAC,PG,65,51,32,5,10.9,0.463,0.8,2.1,0.387,4.2,8.8,0.482,0.501,1.9,2.3,0.85,0.5,2.8,3.3,4.3,0.9,0.2,2.3,2.1,12.8,,udrihbe01
0,Nate Robinson,23,NYK,PG,72,17,26.2,4.6,10.9,0.423,1.3,4.1,0.332,3.3,6.8,0.478,0.485,2.1,2.7,0.786,0.7,2.4,3.1,2.9,0.8,0,1.4,2.6,12.7,,robinna01
0,Al Thornton,24,LAC,PF,79,31,27.3,4.7,11,0.429,0.5,1.6,0.331,4.2,9.4,0.447,0.454,2.7,3.6,0.743,1.2,3.3,4.5,1.2,0.6,0.5,1.6,2.5,12.7,ROY-4,thornal01
0,Rasheed Wallace,33,DET,C,77,76,30.5,4.9,11.3,0.432,1.5,4.1,0.356,3.4,7.2,0.476,0.497,1.5,1.9,0.767,1.1,5.5,6.6,1.8,1.2,1.7,1.1,2.8,12.7,MVP-14DPOY-12AS,wallara01
0,Ryan Gomes,25,MIN,PF,82,74,29.7,4.8,10.5,0.457,0.7,2.2,0.33,4.1,8.3,0.491,0.492,2.3,2.8,0.83,1.6,4.2,5.8,1.8,0.8,0.1,1.2,1.9,12.6,,gomesry01
0,Anthony Parker,32,TOR,SG,82,82,32.1,4.8,10.1,0.476,1.6,3.7,0.438,3.2,6.4,0.499,0.557,1.2,1.5,0.816,0.6,3.5,4.1,2.2,1,0.2,1.1,1.9,12.5,,parkean01
0,John Salmons,28,SAC,SG,81,41,31.1,4.7,9.9,0.477,0.5,1.5,0.325,4.2,8.4,0.504,0.501,2.6,3.2,0.823,0.9,3.4,4.3,2.6,1.1,0.4,2.1,2.1,12.5,,salmojo01
0,Willie Green,26,PHI,SG,74,74,26.6,5.1,11.8,0.436,0.7,2.4,0.285,4.4,9.3,0.475,0.465,1.5,2,0.757,0.4,2,2.5,2,0.7,0.3,1.5,1.6,12.4,,greenwi01
0,Kenyon Martin,30,DEN,PF,71,71,30.4,5.3,9.8,0.538,0,0.2,0.182,5.3,9.7,0.544,0.539,1.7,3,0.58,1.5,5,6.5,1.3,1.2,1.2,1.3,3.3,12.4,,martike01
0,Tim Thomas,30,LAC,PF,63,51,30.8,4.6,11.2,0.413,1.3,4.3,0.306,3.3,6.9,0.479,0.472,1.8,2.4,0.752,1,4.1,5.1,2.7,0.6,0.5,1.6,3,12.4,,thomati01
0,Francisco García,26,SAC,SF,79,20,26.5,4.4,9.5,0.463,1.4,3.7,0.391,3,5.9,0.508,0.538,2.1,2.6,0.779,0.7,2.7,3.3,1.6,1.2,0.6,1.6,2.9,12.3,,garcifr01
0,J.R. Smith,22,DEN,SG,74,0,19.2,4.2,9.1,0.461,2.1,5.3,0.403,2.1,3.8,0.542,0.578,1.7,2.4,0.719,0.6,1.5,2.1,1.7,0.8,0.2,1.5,1.9,12.3,6MOY-7,smithjr01
0,Larry Hughes,29,2TM,SG,68,57,29.7,4.5,11.8,0.381,1,2.9,0.345,3.5,8.9,0.392,0.423,2.2,2.8,0.798,0.6,2.8,3.4,2.7,1.5,0.3,1.7,2,12.2,,hughela01
0,Troy Murphy,27,IND,PF,75,61,28.1,4.2,9.2,0.455,1.3,3.1,0.398,2.9,6.1,0.484,0.522,2.6,3.2,0.797,1.4,5.8,7.2,2.2,0.7,0.4,1.3,2.9,12.2,,murphtr01
0,T.J. Ford,24,TOR,PG,51,26,23.5,4.8,10.3,0.469,0.3,1,0.294,4.5,9.3,0.488,0.484,2.2,2.5,0.88,0.5,1.5,2,6.1,1.1,0,2,1.8,12.1,,fordtj01
0,Drew Gooden,26,2TM,PF,69,65,30.8,4.8,10.7,0.449,0,0.1,0,4.8,10.6,0.452,0.449,2.3,3.1,0.753,2.5,6,8.6,1.2,0.7,0.8,1.8,2.9,12,,goodedr01
0,Ronnie Brewer,22,UTA,SG,76,76,27.5,4.7,8.3,0.558,0.1,0.7,0.22,4.5,7.7,0.587,0.567,2.6,3.4,0.759,1.3,1.6,2.9,1.8,1.7,0.3,0.9,1.4,12,,brewero02
0,Udonis Haslem,27,MIA,PF,49,48,36.8,4.8,10.3,0.467,0,0,,4.8,10.3,0.467,0.467,2.3,2.9,0.81,2.2,6.9,9,1.4,0.8,0.4,1.4,3,12,,hasleud01
0,Raja Bell,31,PHO,SG,75,75,35.3,4.2,10,0.421,2.3,5.9,0.401,1.9,4.2,0.449,0.538,1.1,1.2,0.868,0.6,3,3.7,2.2,0.7,0.4,0.9,2.9,11.9,DPOY-13,bellra01
0,Jamaal Tinsley,29,IND,PG,39,36,33.2,4.5,11.9,0.38,1,3.6,0.284,3.5,8.3,0.422,0.423,1.8,2.6,0.72,0.6,3,3.6,8.4,1.7,0.3,3.3,2.5,11.9,,tinslja01
0,Tyson Chandler,25,NOH,C,79,79,35.2,4.8,7.7,0.623,0,0,0,4.8,7.6,0.624,0.623,2.2,3.7,0.593,4.1,7.7,11.7,1,0.6,1.1,1.7,3.1,11.8,DPOY-11,chandty01
0,Josh Childress,24,ATL,SF,76,0,29.9,4.3,7.5,0.571,0.3,0.8,0.367,4,6.8,0.595,0.59,2.9,3.6,0.807,2.3,2.6,4.9,1.5,0.9,0.6,1.3,1.7,11.8,6MOY-6,childjo01
0,Derek Fisher,33,LAL,PG,82,82,27.4,4.1,9.5,0.436,1.4,3.4,0.406,2.8,6.1,0.453,0.508,2,2.3,0.883,0.3,1.8,2.1,2.9,1,0,1.1,2.3,11.7,,fishede01
